source,source_title,target,target_title
5,眼の神殿 : 「美術」受容史ノート,317,実用透視図法
5,眼の神殿 : 「美術」受容史ノート,318,江戸名所図会
5,眼の神殿 : 「美術」受容史ノート,319,木彫七十年
5,眼の神殿 : 「美術」受容史ノート,320,甲子夜話 巻七九
5,眼の神殿 : 「美術」受容史ノート,321,江戸名所記
5,眼の神殿 : 「美術」受容史ノート,322,都市空間のなかの文学
5,眼の神殿 : 「美術」受容史ノート,323,政体書
5,眼の神殿 : 「美術」受容史ノート,324,武江年表 巻の一二
5,眼の神殿 : 「美術」受容史ノート,325,逃走するバベル : 建築・革命・消費
5,眼の神殿 : 「美術」受容史ノート,326,バベルの塔の狸
5,眼の神殿 : 「美術」受容史ノート,327,日本近代美術史論
5,眼の神殿 : 「美術」受容史ノート,328,明治初期来朝伊太利亜美術家の研究
5,眼の神殿 : 「美術」受容史ノート,329,大久保利通文書 第九・巻四五
5,眼の神殿 : 「美術」受容史ノート,330,朝野新聞 明治十四年十二月二四日付
5,眼の神殿 : 「美術」受容史ノート,331,日本近代美術史 2
5,眼の神殿 : 「美術」受容史ノート,332,書ハ美術ナラス
5,眼の神殿 : 「美術」受容史ノート,333,なるほどの哲学
5,眼の神殿 : 「美術」受容史ノート,334,藝術日本の探究
5,眼の神殿 : 「美術」受容史ノート,335,工藝文化
5,眼の神殿 : 「美術」受容史ノート,336,近代の超克 : 知的協力会議
5,眼の神殿 : 「美術」受容史ノート,337,米僊画談
5,眼の神殿 : 「美術」受容史ノート,338,日本美術の由来
5,眼の神殿 : 「美術」受容史ノート,339,造形とその意義に就て (二)
5,眼の神殿 : 「美術」受容史ノート,340,日本美術院史
5,眼の神殿 : 「美術」受容史ノート,341,遣米使日記
5,眼の神殿 : 「美術」受容史ノート,342,荷蘭宝函 1839年号
5,眼の神殿 : 「美術」受容史ノート,343,官板バタビヤ新聞
5,眼の神殿 : 「美術」受容史ノート,344,大学献言
5,眼の神殿 : 「美術」受容史ノート,345,百学連環
5,眼の神殿 : 「美術」受容史ノート,346,博物局博物館博物園書籍館建設之案
5,眼の神殿 : 「美術」受容史ノート,347,日本人の心の歴史 : 季節美感の変遷を中心に
5,眼の神殿 : 「美術」受容史ノート,348,笈の小文
5,眼の神殿 : 「美術」受容史ノート,349,博物館博物園常備品畧区別
5,眼の神殿 : 「美術」受容史ノート,350,嬉遊笑覧
5,眼の神殿 : 「美術」受容史ノート,351,昨夢録
5,眼の神殿 : 「美術」受容史ノート,352,聖堂 書画大展観目録 第二號
5,眼の神殿 : 「美術」受容史ノート,353,漢英對照いろは辭典
5,眼の神殿 : 「美術」受容史ノート,354,美術辭典
5,眼の神殿 : 「美術」受容史ノート,355,意匠説 : 附織物統計表
5,眼の神殿 : 「美術」受容史ノート,356,ウィーン新聞 1871年9月17日付
5,眼の神殿 : 「美術」受容史ノート,357,美術におけるカモノハシ問題
5,眼の神殿 : 「美術」受容史ノート,358,西周伝
5,眼の神殿 : 「美術」受容史ノート,359,解説
5,眼の神殿 : 「美術」受容史ノート,360,近世日本哲学史
5,眼の神殿 : 「美術」受容史ノート,361,解説
5,眼の神殿 : 「美術」受容史ノート,362,西周『美妙学説』成立年時の考証
5,眼の神殿 : 「美術」受容史ノート,363,熾仁親王御日記 (42)
5,眼の神殿 : 「美術」受容史ノート,364,墺国維也納開設萬国博覧会ニ帝国政府参同一件
5,眼の神殿 : 「美術」受容史ノート,365,「美術」概念の形成とrealismの転位―明治・大正期における「美術」の認識について
5,眼の神殿 : 「美術」受容史ノート,366,境界の美術史―「美術」形成史ノート
5,眼の神殿 : 「美術」受容史ノート,367,ウェブスター氏新刊大辞書 和訳字彙
5,眼の神殿 : 「美術」受容史ノート,368,「美術」という言葉についてのノート
5,眼の神殿 : 「美術」受容史ノート,369,墺国博覧会布告文
5,眼の神殿 : 「美術」受容史ノート,370,博覧會の事
5,眼の神殿 : 「美術」受容史ノート,371,ウィーン万国博覧会区分目録第二十三区―「美術ノ博覧場」
5,眼の神殿 : 「美術」受容史ノート,372,博物館分類一覧表
5,眼の神殿 : 「美術」受容史ノート,373,第三 美術ノ部
5,眼の神殿 : 「美術」受容史ノート,374,ドクトル、ワグネル氏 明治十年内国勧業博覧会報告書
5,眼の神殿 : 「美術」受容史ノート,375,帝室論
5,眼の神殿 : 「美術」受容史ノート,376,改訂版 万国博覧会 : 技術文明史的に
5,眼の神殿 : 「美術」受容史ノート,377,大久保利通文書 第六・巻三二
5,眼の神殿 : 「美術」受容史ノート,378,大久保利通文書 第七・巻三五
5,眼の神殿 : 「美術」受容史ノート,379,共通感覚論 : 知の組みかえのために
5,眼の神殿 : 「美術」受容史ノート,380,東都藥品會引札
5,眼の神殿 : 「美術」受容史ノート,381,近代日本における国家的イベントの誕生―1889〜1912年の東京
5,眼の神殿 : 「美術」受容史ノート,382,都市のドラマトゥルギー : 東京・盛り場の社会史
5,眼の神殿 : 「美術」受容史ノート,383,図鑑日本の監獄史
5,眼の神殿 : 「美術」受容史ノート,384,監獄の誕生 : 監視と処罰
5,眼の神殿 : 「美術」受容史ノート,385,三島通庸と国家の造形 : 象徴としての都市と建築
5,眼の神殿 : 「美術」受容史ノート,386,解説
5,眼の神殿 : 「美術」受容史ノート,387,小説神髄
5,眼の神殿 : 「美術」受容史ノート,388,日本文化史
5,眼の神殿 : 「美術」受容史ノート,389,校正増補 漢語字類
5,眼の神殿 : 「美術」受容史ノート,390,万国博覧会と日本の「美術工芸」
5,眼の神殿 : 「美術」受容史ノート,391,明治十年内国勧業博覧会出品規則
5,眼の神殿 : 「美術」受容史ノート,392,第二款 第二回内国勧業博覧会規則
5,眼の神殿 : 「美術」受容史ノート,393,日本美術瞥見
5,眼の神殿 : 「美術」受容史ノート,394,美術概論
5,眼の神殿 : 「美術」受容史ノート,395,フェノロサ : 日本文化の宣揚に捧げた一生 上
5,眼の神殿 : 「美術」受容史ノート,396,朝野新聞 明治十四年六月二六日付
5,眼の神殿 : 「美術」受容史ノート,397,明治時代(自叙伝)
5,眼の神殿 : 「美術」受容史ノート,398,三島通庸関係文書目録
5,眼の神殿 : 「美術」受容史ノート,399,郵便報知新聞 明治一四年七月二一日付
5,眼の神殿 : 「美術」受容史ノート,400,明治十四年の政変
5,眼の神殿 : 「美術」受容史ノート,401,高橋由一と三島通庸 : 西那須野開拓百年記念事業
5,眼の神殿 : 「美術」受容史ノート,402,鑿道八景及栗子山隧道図修理報告
5,眼の神殿 : 「美術」受容史ノート,403,日本近代文学の起源
5,眼の神殿 : 「美術」受容史ノート,404,随筆美術帖
5,眼の神殿 : 「美術」受容史ノート,405,岩波古語辞典
5,眼の神殿 : 「美術」受容史ノート,406,翻訳の思想 : 「自然」とnature
5,眼の神殿 : 「美術」受容史ノート,407,明治二〇年代の政論に現れたナショナリズム
5,眼の神殿 : 「美術」受容史ノート,408,作品の哲学
5,眼の神殿 : 「美術」受容史ノート,409,隠喩としての建築
5,眼の神殿 : 「美術」受容史ノート,410,日本美術工芸ハ果シテ欧米ノ需用ニ適スルヤ否
5,眼の神殿 : 「美術」受容史ノート,411,鑑画会フェノロサ氏演説筆記
5,眼の神殿 : 「美術」受容史ノート,412,アーネスト・フランシスコ・フェノロサ : 東洋美術との出会い
5,眼の神殿 : 「美術」受容史ノート,413,「もの」の詩学 : ルイ十四世からヒトラーまで
5,眼の神殿 : 「美術」受容史ノート,414,日本画の将来如何 (教育報知1月12日より転載)
5,眼の神殿 : 「美術」受容史ノート,415,内国絵画共進会の開会式の祝詞
5,眼の神殿 : 「美術」受容史ノート,416,日本近代美術論争史
5,眼の神殿 : 「美術」受容史ノート,417,書ハ美術ナラス (前號ノ續)
5,眼の神殿 : 「美術」受容史ノート,418,書ハ美術ナラス (前號ノ續)
5,眼の神殿 : 「美術」受容史ノート,419,書ハ美術ナラスノ論ヲ讀ム
5,眼の神殿 : 「美術」受容史ノート,420,書ハ美術ナラスノ論ヲ讀ム (前號ノ續キ)
5,眼の神殿 : 「美術」受容史ノート,421,書ハ美術ナラスノ論ヲ讀ム (第十二號ノ續キ)
5,眼の神殿 : 「美術」受容史ノート,422,書壇百年
5,眼の神殿 : 「美術」受容史ノート,423,邦画(毛筆画)を学校に採用するに付き調査会の建議
5,眼の神殿 : 「美術」受容史ノート,424,「ふれる」ことの哲学 : 人称的世界とその根底
5,眼の神殿 : 「美術」受容史ノート,425,解説
5,眼の神殿 : 「美術」受容史ノート,426,伊藤博文傳 : 中巻
5,眼の神殿 : 「美術」受容史ノート,427,現代日本の思想 : その五つの渦
5,眼の神殿 : 「美術」受容史ノート,428,イタリア・ルネサンスの文化
5,眼の神殿 : 「美術」受容史ノート,429,ベルツの日記 明治九年一一月一五日
5,眼の神殿 : 「美術」受容史ノート,430,文部省ニ美術局ヲ設ケラレ度意見
5,眼の神殿 : 「美術」受容史ノート,431,帝国博物館官制細則
5,眼の神殿 : 「美術」受容史ノート,432,国華 第一号
5,眼の神殿 : 「美術」受容史ノート,433,論語 巻六 先進第十一
5,眼の神殿 : 「美術」受容史ノート,434,軍人勅諭
5,眼の神殿 : 「美術」受容史ノート,435,教育勅語
5,眼の神殿 : 「美術」受容史ノート,436,自殺と暗殺
5,眼の神殿 : 「美術」受容史ノート,437,第三回内国勧業博覧会事務報告
5,眼の神殿 : 「美術」受容史ノート,438,博覧会出品部類法の不条理
5,眼の神殿 : 「美術」受容史ノート,439,鹿鳴館の系譜 : 近代日本文芸史誌
5,眼の神殿 : 「美術」受容史ノート,440,美術
5,眼の神殿 : 「美術」受容史ノート,441,芸術
5,眼の神殿 : 「美術」受容史ノート,442,臨時博覽會事務局報告 第一回
5,眼の神殿 : 「美術」受容史ノート,443,美術ニ非ザルモノ
5,眼の神殿 : 「美術」受容史ノート,444,劉生画集及芸術観
5,眼の神殿 : 「美術」受容史ノート,445,新編 明治精神史
5,眼の神殿 : 「美術」受容史ノート,446,三酔人経綸問答
5,眼の神殿 : 「美術」受容史ノート,447,英華字典
5,眼の神殿 : 「美術」受容史ノート,448,畏怖する人間
5,眼の神殿 : 「美術」受容史ノート,449,螺旋天閣図―あるいは「美術」の起源 (一)
5,眼の神殿 : 「美術」受容史ノート,450,螺旋天閣図―あるいは「美術」の起源 (二)
5,眼の神殿 : 「美術」受容史ノート,451,螺旋天閣図―あるいは「美術」の起源 (三)
5,眼の神殿 : 「美術」受容史ノート,452,螺旋天閣図―あるいは「美術」の起源 (四)
5,眼の神殿 : 「美術」受容史ノート,453,「日本画」の転位
5,眼の神殿 : 「美術」受容史ノート,454,アヴァンギャルド以後の工芸 : 「工芸的なるもの」をもとめて
5,眼の神殿 : 「美術」受容史ノート,455,東京 (展評)
5,眼の神殿 : 「美術」受容史ノート,456,美術はいま―〈モガリ〉ということばによって
5,眼の神殿 : 「美術」受容史ノート,457,浅井忠ノート―初期の油絵をめぐる問題
5,眼の神殿 : 「美術」受容史ノート,458,芸術・文学部門 (選評)
5,眼の神殿 : 「美術」受容史ノート,459,北澤憲昭著 眼の神殿 「美術」受容史ノート
5,眼の神殿 : 「美術」受容史ノート,460,「美術」という翻訳概念 近代化創出と対応した国家の神殿としての美術を透視
5,眼の神殿 : 「美術」受容史ノート,461,「眼の神殿」北澤憲昭 美術という制度を巡って
5,眼の神殿 : 「美術」受容史ノート,462,美術この一年 平衡感覚保つ確かさ 高額落札や企業支援活動も関心
5,眼の神殿 : 「美術」受容史ノート,463,美術史学の歴史
5,眼の神殿 : 「美術」受容史ノート,464,美術史の終焉?
5,眼の神殿 : 「美術」受容史ノート,465,視覚論
5,眼の神殿 : 「美術」受容史ノート,466,観察者の系譜 : 視覚空間の変容とモダニティ
5,眼の神殿 : 「美術」受容史ノート,467,ボディ・クリティシズム : 啓蒙時代のアートと医学における見えざるもののイメージ化
5,眼の神殿 : 「美術」受容史ノート,468,日本における近代美術制度の研究史
5,眼の神殿 : 「美術」受容史ノート,469,美術のゆくえ、美術史の現在―日本・近代・美術
5,眼の神殿 : 「美術」受容史ノート,470,まえがき
5,眼の神殿 : 「美術」受容史ノート,471,美術とジェンダー
5,眼の神殿 : 「美術」受容史ノート,472,女?日本?美? : 新たなジェンダー批評に向けて
5,眼の神殿 : 「美術」受容史ノート,473,刊行にあたって
5,眼の神殿 : 「美術」受容史ノート,474,明治期の古美術写真―畿内宝物取調を中心に―
5,眼の神殿 : 「美術」受容史ノート,475,古物―江戸から明治への継承
5,眼の神殿 : 「美術」受容史ノート,476,明治初期における「美術」概念の成立過程
5,眼の神殿 : 「美術」受容史ノート,477,クラシックモダン : 1930年代日本の芸術
5,眼の神殿 : 「美術」受容史ノート,478,大正期美術展覧会の研究
5,眼の神殿 : 「美術」受容史ノート,479,近代画説 : 明治美術学会誌 15
5,眼の神殿 : 「美術」受容史ノート,480,近代画説 : 明治美術学会誌 16
5,眼の神殿 : 「美術」受容史ノート,481,昭和期美術展覧会の研究 : 戦前篇
5,眼の神殿 : 「美術」受容史ノート,482,「日本画」―内と外のあいだで : シンポジウム「転位する「日本画」」記録集
5,眼の神殿 : 「美術」受容史ノート,483,美術手帖 No.864  : 特集 「日本画」ってなんだろう?
5,眼の神殿 : 「美術」受容史ノート,484,No Border「日本画」から/「日本画」へ
5,眼の神殿 : 「美術」受容史ノート,485,美術手帖 No.903 : 特集 松井冬子/日本画復活論
5,眼の神殿 : 「美術」受容史ノート,486,美術史の余白に : 工芸・アルス・現代美術
5,眼の神殿 : 「美術」受容史ノート,487,手仕事―美術における盲目性、もしくは人間の条件
5,眼の神殿 : 「美術」受容史ノート,488,近代の超克
5,眼の神殿 : 「美術」受容史ノート,489,美術における政治表現と性表現の限界
5,眼の神殿 : 「美術」受容史ノート,490,近代京都における美術工芸品の「来京外国人向け」輸出
5,眼の神殿 : 「美術」受容史ノート,491,帝国 : グローバル化の世界秩序とマルチチュードの可能性
5,眼の神殿 : 「美術」受容史ノート,492,芸術とマルチチュード
5,眼の神殿 : 「美術」受容史ノート,493,構造と力 : 記号論を超えて
5,眼の神殿 : 「美術」受容史ノート,494,明治国家と近代美術 : 美の政治学
5,眼の神殿 : 「美術」受容史ノート,495,近代天皇制の文化史的研究 : 天皇就任儀礼・年中行事・文化財
5,眼の神殿 : 「美術」受容史ノート,496,大正期新興美術運動の研究
5,眼の神殿 : 「美術」受容史ノート,497,イメージのなかの戦争 : 日清・日露から冷戦まで
5,眼の神殿 : 「美術」受容史ノート,498,思想史としてのゴッホ : 複製受容と想像力
5,眼の神殿 : 「美術」受容史ノート,499,日本美術館
5,眼の神殿 : 「美術」受容史ノート,500,スーパーフラット
5,眼の神殿 : 「美術」受容史ノート,501,日本・現代・美術
5,眼の神殿 : 「美術」受容史ノート,502,美術のアイデンティティー : 誰のために、何のために
5,眼の神殿 : 「美術」受容史ノート,503,好古家たちの19世紀 : 幕末明治における《物》のアルケオロジー
5,眼の神殿 : 「美術」受容史ノート,504,藤田嗣治作品をひらく : 旅・手仕事・日本
5,眼の神殿 : 「美術」受容史ノート,505,日本近現代美術史事典
5,眼の神殿 : 「美術」受容史ノート,506,美術の日本近現代史 : 制度・言説・造型
5,眼の神殿 : 「美術」受容史ノート,507,岸田劉生と大正アヴァンギャルド
5,眼の神殿 : 「美術」受容史ノート,508,岸田劉生内なる美 : 在るということの神秘
5,眼の神殿 : 「美術」受容史ノート,509,ニュージャパニーズスタイルペインティング : 日本画材の可能性
5,眼の神殿 : 「美術」受容史ノート,510,韓国近代美術研究 : 植民地期「朝鮮美術展覧会」にみる異文化支配と文化表象
5,眼の神殿 : 「美術」受容史ノート,511,奇想の系譜 : 又兵衛-国芳
5,眼の神殿 : 「美術」受容史ノート,512,奇想の系譜 : 江戸のアヴァンギャルド (1) 浮世又兵衛 (上)
5,眼の神殿 : 「美術」受容史ノート,513,奇想の系譜 : 江戸のアヴァンギャルド (2) 浮世又兵衛 (下)
5,眼の神殿 : 「美術」受容史ノート,514,奇想の系譜 : 江戸のアヴァンギャルド (3) 狩野山雪
5,眼の神殿 : 「美術」受容史ノート,515,奇想の系譜 : 江戸のアヴァンギャルド (4) 伊藤若冲
5,眼の神殿 : 「美術」受容史ノート,516,奇想の系譜 : 江戸のアヴァンギャルド (5) 曽我粛白
5,眼の神殿 : 「美術」受容史ノート,517,奇想の系譜 : 江戸のアヴァンギャルド (6) 歌川国芳
